,encounter,elo
6429912b6b5e994f52e1fa1a,1,992.2231082233204
6429913d6b5e994f52e1fa35,1,989.1197799784134
642991776b5e994f52e1fa6b,3,1008.3923017922598
642991c46b5e994f52e1fb1a,2,1000.0095952397749
642991d16b5e994f52e1fb2b,1,1005.3402467281629
6429920f6b5e994f52e1fbd0,1,989.2314394855032
642992e76b5e994f52e1fd56,1,1005.4519936134479
642993516b5e994f52e1fe46,2,1016.0388084945897
642993e06b5e994f52e1ff16,3,993.6383798720035
642996566b5e994f52e2037e,2,1001.5173994920464
642996856b5e994f52e203cc,6,986.1933009903503
6429971b6b5e994f52e20502,2,992.0
6429974b6b5e994f52e20537,2,992.0
6429975e6b5e994f52e2056d,2,1002.1770304800067
6429978d6b5e994f52e205d6,6,992.5768424634447
642998576b5e994f52e20727,1,1007.8165188176862
642998ac6b5e994f52e207e9,2,984.4787521432708
642998cf6b5e994f52e2082d,3,1006.3097772251731
642998fb6b5e994f52e20860,3,997.3397617603946
642999b26b5e994f52e2098d,2,992.0
64299a376b5e994f52e20ab7,2,1002.0808157100345
64299abb6b5e994f52e20ba2,4,996.9604621057898
64489f0b37d38a1cc5866dd6,1,989.0176087716198
64489f7f37d38a1cc5866e0d,1,1005.2378649843472
6448a3da37d38a1cc5867146,1,989.132194108686
6448a42f37d38a1cc5867192,2,1010.4881324097076
6448a4ec37d38a1cc5867233,1,1007.6959083846417
6448ac1e37d38a1cc58678b9,3,1007.4646182499181
6448acb137d38a1cc5867945,105,850.1406911322347
6448b58537d38a1cc5868027,3,995.9940697085191
6448b6c737d38a1cc586813e,3,996.422928817668
6448b6d537d38a1cc5868155,1,1007.4605271618792
6448b7be37d38a1cc5868206,2,985.1798676433776
6448b87a37d38a1cc5868273,2,985.4911422716685
6448b93737d38a1cc586834a,1,992.7359495252177
6448b97f37d38a1cc586836a,2,1007.818673793282
6448bb9b37d38a1cc5868518,8,968.0
6448bb5d37d38a1cc58684e5,39,816.3192483221972
6448c09d37d38a1cc58689d0,3,1018.9362304528065
6448c05537d38a1cc586898a,1,1008.0
6448c08537d38a1cc58689ba,1,992.0
6448c20837d38a1cc5868b7e,1,1006.5701760312742
6448c2f637d38a1cc5868c63,2,1012.5662859355992
6448c3bc37d38a1cc5868d55,1,1005.6431424941405
6448c46037d38a1cc5868e49,1,992.6985500828209
6448c4a537d38a1cc5868e81,1,992.865060259698
6448c4db37d38a1cc5868e98,1,992.1574602892628
6448c69f37d38a1cc586902d,3,992.8072891708534
6448c8ba37d38a1cc5869298,2,1012.0307206489073
6448ca6137d38a1cc58693eb,1,1005.8882118384652
6448cb3937d38a1cc58694de,1,1005.7626520556007
6448cb3037d38a1cc58694b1,3,1019.3769564786893
6448cb5b37d38a1cc5869517,2,992.0
6448cd6237d38a1cc58696e3,1,1005.4181452292886
6448d03c37d38a1cc58699b5,1,1005.3069506824091
6448d34137d38a1cc5869c68,2,994.1904846324919
6448d3c137d38a1cc5869ce1,1,989.3172163104958
6448d41d37d38a1cc5869d5f,1,989.5377383315204
6448d4ac37d38a1cc5869e1e,2,979.9569880062967
6448d73937d38a1cc586a067,2,996.110932735772
6448d81337d38a1cc586a140,1,990.099983180977
6448da9b37d38a1cc586a38b,2,1012.3572037726535
6448db9b37d38a1cc586a4c4,1,990.0466862274919
6448dbdd37d38a1cc586a4e8,8,1049.6304369823122
6448de9237d38a1cc586a7c4,2,989.947747933449
6448df4537d38a1cc586a84c,2,979.2758247203178
6448e0c837d38a1cc586aa3f,3,995.9178769615955
6448e16b37d38a1cc586aac4,7,939.8559063410128
6448e51037d38a1cc586ae05,2,1016.1683191142055
6448e65537d38a1cc586af4b,1,1008.5242685314233
6448e75e37d38a1cc586b085,6,1045.6567995658727
6448cc8837d38a1cc586963e,13,1008.9400817434606
6448e91737d38a1cc586b284,3,978.4582842081205
6448e93a37d38a1cc586b292,5,1036.857398201838
6448e94237d38a1cc586b2ab,3,1000.3845042935149
6448ea4a37d38a1cc586b3cf,11,1004.3212640730521
6448eb2837d38a1cc586b495,3,974.5948126468392
6448efd937d38a1cc586b910,2,1015.2215826538611
6448f07437d38a1cc586b986,2,1014.5404355241719
6448f15337d38a1cc586ba89,1,1007.340463434879
6448f2b437d38a1cc586bb9d,1,991.1729085751444
6448f34337d38a1cc586bc14,1,991.3744734422949
6448f41c37d38a1cc586bcca,1,991.5722124926376
6448f5a237d38a1cc586be6c,1,991.7659278606658
6448f6ef37d38a1cc586bf6d,1,991.9554580086211
6448f74037d38a1cc586bfc3,1,1008.1406754708211
6448f89737d38a1cc586c16d,3,1022.7804677397683
6448f8fc37d38a1cc586c1fe,1,1007.4296735013183
6448fcbf37d38a1cc586c566,5,1024.2986776300834
6448fdd237d38a1cc586c696,3,973.1855374102415
6449055837d38a1cc586cc52,1,1007.2510408731418
644907ab37d38a1cc586ce47,1,991.085889511194
644908cc37d38a1cc586cf24,1,991.2890155625332
6449095f37d38a1cc586cf7c,1,991.4884116677339
644909ae37d38a1cc586cfb9,1,1007.6838638631024
64490a6837d38a1cc586d064,4,968.3018011294124
64490b9737d38a1cc586d1b5,4,984.5343052274283
64490d2b37d38a1cc586d363,1,990.9057665342713
64490d4737d38a1cc586d379,3,978.7513949189637
64490daa37d38a1cc586d40a,1,991.1119424569084
64490deb37d38a1cc586d434,8,970.7446210873579
64490dfc37d38a1cc586d440,2,998.2962343081321
64490ec537d38a1cc586d513,1,991.3535657310676
6449123137d38a1cc586d7a2,3,990.9207870047112
6449137f37d38a1cc586d8b8,3,1009.3202195214261
644914ba37d38a1cc586d994,3,1008.0520582312446
6449198f37d38a1cc586dd37,1,991.5517148620233
64491a1837d38a1cc586dd7f,1,1007.7458592692014
64491a4a37d38a1cc586ddae,5,967.8620995544453
64491c6937d38a1cc586dfbd,3,1024.4405494749376
64491bf737d38a1cc586df59,2,984.368153396761
64491d5237d38a1cc586e066,1,1006.1894300978418
6449217437d38a1cc586e384,1,1007.2897968047881
6449231437d38a1cc586e486,1,1007.1235998541165
6449243437d38a1cc586e5f6,2,1017.5187670526843
644924a937d38a1cc586e683,1,1008.5642601989754
6449251137d38a1cc586e6c5,2,985.0852843506397
644925ae37d38a1cc586e729,3,1024.5735282509177
6449261a37d38a1cc586e787,2,1016.2557699263299
644926e237d38a1cc586e81b,1,1007.771356295755
6449276237d38a1cc586e8de,1,991.5927043737017
6449280d37d38a1cc586e979,1,1007.785988128011
6449286437d38a1cc586e9af,6,991.5570938257559
644930d837d38a1cc586f020,1,1007.626362091648
6449328137d38a1cc586f199,1,1007.4513491933564
644933f437d38a1cc586f2be,1,1007.2808594200683
6449398437d38a1cc586f6b4,1,1007.1149030646523
644939c337d38a1cc586f6ce,1,990.9534700184807
64493a4037d38a1cc586f729,1,1007.1588625766832
64493a9e37d38a1cc586f789,1,1006.996221316967
64493bb937d38a1cc586f854,1,1006.8380844422848
64493d2c37d38a1cc586f9b5,2,1013.6104416612144
64493e8037d38a1cc586faa0,1,991.5678398340874
6449404837d38a1cc586fbf8,1,1006.684412235462
644940e137d38a1cc586fc70,10,1067.4085808352706
644946e337d38a1cc5870136,51,955.1812410654113
6449483237d38a1cc587024e,5,1016.586564493752
64299ad86b5e994f52e20bd2,4,1002.0006653674104
64299caf6b5e994f52e20f20,1,1007.2440835215973
64299d6c6b5e994f52e21051,3,997.2309693789745
64299e0c6b5e994f52e21149,1,998.4882252696913
64299e8c6b5e994f52e2123a,1,998.5000964095061
64299f106b5e994f52e21340,1,998.5117916702504
6429a0cd6b5e994f52e215e5,1,990.0964035681079
6429a0dc6b5e994f52e2160c,1,998.5233147878747
6429a1616b5e994f52e216c2,1,1006.3129408183845
6429a1846b5e994f52e216d7,3,988.9165596317185
6429a1936b5e994f52e216f1,1,1006.1745897346931
6429a1f56b5e994f52e21793,1,1006.040375206391
6429a3b36b5e994f52e21a66,1,990.6683835531643
6429a4226b5e994f52e21b22,2,996.9854003648651
6429a50d6b5e994f52e21ca9,1,1005.7797876676747
6429a72f6b5e994f52e2226b,1,1005.6575291617129
6429a9796b5e994f52e2274d,1,1005.5390042545692
6429aae76b5e994f52e22e16,1,989.1255096432651
6429af636b5e994f52e237b6,3,985.0070246583864
6429b4636b5e994f52e244f5,3,981.3459844786834
6427b8de6b5e994f52dffa3a,1,1007.9830500136343
6427bbcd6b5e994f52dffc26,1,1007.7992756056628
6427be7e6b5e994f52dffe28,2,992.0
6427bec46b5e994f52dffe6e,4,984.0
6427b5e16b5e994f52dff7d9,14,977.0192864663964
6427bf856b5e994f52dfff11,3,1000.0413753678812
6427c0f56b5e994f52dfffea,6,1017.9123327746468
6449bcb037d38a1cc5879f8b,3,997.804909692878
6449bec037d38a1cc587a0c7,1,1006.2495884180346
6449c1f137d38a1cc587a328,1,1006.1131273001012
6449c35b37d38a1cc587a3f1,1,1005.9807607220548
6449c40437d38a1cc587a457,2,1011.4570293116303
6449c4db37d38a1cc587a518,4,994.9453565263574
6449ccfe37d38a1cc587aa9e,1,1005.6098313145951
6449ce5037d38a1cc587ab26,6,1017.5297664585394
6449d0ea37d38a1cc587ad6f,3,988.1289088645368
6449d18437d38a1cc587adba,1,1007.0370700970948
6449c62b37d38a1cc587a62f,19,894.8882055551554
6449d1e737d38a1cc587adf9,1,1006.8777932179916
6449d20f37d38a1cc587ae1e,5,986.2008197481093
6449d2f937d38a1cc587ae74,2,992.0
6449d65037d38a1cc587b0b5,4,996.4299712963203
6449d6d437d38a1cc587b138,1,1007.2652492355122
6449d7c037d38a1cc587b1a1,1,1007.0997138641484
6449d99a37d38a1cc587b2fb,2,982.6371819725323
6449dca537d38a1cc587b5be,1,1007.5123172908561
6449df6d37d38a1cc587b7e4,1,1006.9386999149498
6449e07037d38a1cc587b8c3,1,1006.782177785542
6449e09837d38a1cc587b8d9,5,1002.249344434255
6449e0bb37d38a1cc587b8eb,7,1049.3792020082185
6449e17037d38a1cc587b979,2,1013.9454876561717
6449e1a037d38a1cc587b9b2,1,1006.6301024596136
6449e1a037d38a1cc587b9b3,18,988.2042261554705
6449e26337d38a1cc587ba56,1,1006.4824156670767
6449e30f37d38a1cc587bad3,1,1006.3390478828999
6449e3d337d38a1cc587bba2,4,999.6907754402627
6449e42d37d38a1cc587bc10,1,1006.1999201595995
6449e47c37d38a1cc587bc6e,1,1007.2888236042972
6449e4d237d38a1cc587bd0a,1,1006.0649457929668
6449e4de37d38a1cc587bd14,15,1013.3668891104415
6449e55637d38a1cc587bd7d,2,982.6511268557133
6449e56f37d38a1cc587bda4,2,1011.6153438249385
6449e55d37d38a1cc587bd83,1,992.8242809546863
6449e72037d38a1cc587bf32,1,1005.6866433807251
6449e77237d38a1cc587bf81,1,1005.5672284902763
6449e7c737d38a1cc587bfbb,1,1005.4514666462223
6449e80637d38a1cc587c00b,1,1005.3392509416442
6449e8ee37d38a1cc587c08d,5,1005.2276194093238
6449e91437d38a1cc587c098,5,994.7723805906762
6449e99137d38a1cc587c0fa,46,966.521054870707
6449f64637d38a1cc587cbac,1,1008.0
6449f62b37d38a1cc587cb93,1,992.0
6449f98937d38a1cc587ce05,2,1015.631846603239
6449f9dc37d38a1cc587ce5b,25,946.1500771647807
644a07e237d38a1cc587d8c1,1,1007.5191627485158
644a0a4937d38a1cc587dadd,5,1003.693618336953
644a0ade37d38a1cc587db3e,1,991.262498598609
644a0cb737d38a1cc587dcb5,1,991.4623984949261
644a11c437d38a1cc587e0d7,2,1010.8223465672389
644a267437d38a1cc587f046,3,1019.1203733384411
644a2b4537d38a1cc587f4dd,16,1019.2963242855769
644a2d3637d38a1cc587f67c,4,966.1640883800793
644a2d9737d38a1cc587f6e1,2,1014.7211318746657
644a2e1337d38a1cc587f720,1,990.2414663752129
6449edae37d38a1cc587c476,18,1036.1356818988456
644a2fe737d38a1cc587f8c6,3,973.7475618500644
644a302d37d38a1cc587f913,3,1006.6715516034355
644a326b37d38a1cc587fb3e,2,981.6309594516838
644a330937d38a1cc587fba4,1,1007.5051868789085
644a33a737d38a1cc587fc51,1,1007.0174373103365
644a341237d38a1cc587fc8a,8,1011.305971333744
644a355137d38a1cc587fd78,6,1022.7398509103822
644a37ec37d38a1cc587ffc8,1,1000.1280744198132
644a3fa337d38a1cc58804b3,3,976.5480957653126
644a3f7f37d38a1cc5880499,1,1008.0
644a3ff337d38a1cc58804e9,1,1007.8158257405154
644a404737d38a1cc588051d,1,1007.636078494172
644a413d37d38a1cc58805da,7,992.1870810671278
644a412337d38a1cc588059c,2,1000.368153396761
644a415d37d38a1cc58805f4,1,1005.1906867052966
644a41ad37d38a1cc5880637,1,1007.9915229579395
644a42bb37d38a1cc588071c,1,1007.8075484760201
644a42a337d38a1cc5880705,1,989.086460053044
644a430f37d38a1cc5880764,1,1007.3332910898398
644a434137d38a1cc588078a,2,983.6412848756422
644a453a37d38a1cc5880916,3,991.9513132889973
644a505237d38a1cc5881144,1,992.3239400242798
644a513037d38a1cc58811cc,1,992.5002116578356
644a436e37d38a1cc58807ab,1,989.3068719859851
644a525a37d38a1cc58812a4,1,1005.5274023938074
644a52db37d38a1cc5881323,1,993.5152692125816
644a530437d38a1cc5881351,2,993.8919166681358
644a539237d38a1cc58813c7,1,1004.8000757245259
644a5ad437d38a1cc58819ed,1,1007.1659278252197
644a608537d38a1cc5881ebf,5,1013.2644735270472
644a631437d38a1cc5882104,1,990.3740494148941
644a642737d38a1cc58821fe,1,1007.0030930404279
644a647737d38a1cc5882267,1,1005.3018275976946
644a64b837d38a1cc5882294,1,988.4707909346537
644a680737d38a1cc5882574,1,1005.1941975552338
644a684637d38a1cc58825b1,1,989.0898634590224
644a689137d38a1cc58825cc,4,980.37851662397
644a6ae237d38a1cc58827f8,2,992.0
644a6b3f37d38a1cc5882850,1,1008.0
644a374837d38a1cc587ff15,4,969.2625452303206
644a6bce37d38a1cc58828d2,4,1014.2190064754119
644a6c5637d38a1cc5882948,3,998.5876877058085
644a6d6037d38a1cc58829d1,20,994.7779977874526
644a717737d38a1cc5882d2f,2,977.8183469279137
644a729f37d38a1cc5882df4,3,983.7874779275753
644a734137d38a1cc5882ec1,1,989.5624622017684
644a739b37d38a1cc5882f2b,15,1008.1812538428031
644a746237d38a1cc5882fd6,1,989.7824307973996
644a74c137d38a1cc5883009,1,990.0013430032628
644a78bf37d38a1cc588336b,1,1006.2187034543758
644a791537d38a1cc58833a1,3,972.9744597495991
644a7ba037d38a1cc5883607,2,982.6463950817741
644a7ebf37d38a1cc58838a7,2,1014.6680617051521
644a8f5237d38a1cc58844e2,7,973.332609678461
6429bf7a6b5e994f52e26346,4,960.898885444442
644b35dc37d38a1cc5891abd,5,974.6575129098696
644b360e37d38a1cc5891ad1,17,939.9688551306886
644b429b37d38a1cc589245b,2,982.4341545087783
644b441337d38a1cc589260c,1,1007.4126139079217
644b4c4137d38a1cc5892d67,22,1039.4886884011873
644b522e37d38a1cc58931a4,3,1026.315133262039
644b533137d38a1cc5893254,10,960.5639290169887
644b62c237d38a1cc5893ee5,15,1033.0505178589694
644b640737d38a1cc5894017,4,1003.0768948733894
644b638c37d38a1cc5893f7f,2,992.0
644b67b337d38a1cc589449d,1,1008.0
644b680237d38a1cc58944fb,1,992.0
644b688237d38a1cc58945df,7,974.015306900167
6448f11837d38a1cc586ba27,2,992.0
644b74d537d38a1cc5895754,3,991.3434802060824
644b760737d38a1cc58958bc,2,1000.913998701411
644b7fbc37d38a1cc5896390,6,1000.6283869859549
644b807237d38a1cc5896478,4,997.3862416319085
644b812337d38a1cc589650e,38,1040.1375201213707
644b838d37d38a1cc58967b0,2,983.6735815837407
644b84a337d38a1cc58968fa,1,1008.0202112333219
644b841b37d38a1cc5896863,2,992.0
644b85ff37d38a1cc5896a46,1,991.8355622520319
644b86b737d38a1cc5896b25,3,984.0235321466781
644b895937d38a1cc5896dcb,1,1013.5971826144524
644b8a0637d38a1cc5896e89,1,1013.4329407582692
644b8a9337d38a1cc5896f3f,1,1013.261881253343
644b8aef37d38a1cc5896f8f,14,1064.3371295845677
644b8c5237d38a1cc58970c8,3,984.0229903035578
644b8cb437d38a1cc5897114,2,992.0
644b926237d38a1cc58975df,2,1000.0353868988758
644b9db737d38a1cc5897c65,2,1013.7842324176153
644b9e2b37d38a1cc5897ca7,1,992.1363123879986
644b9ec437d38a1cc5897ce8,7,1003.9969412700932
644b9eb137d38a1cc5897ce5,2,999.631846603239
644b9f5537d38a1cc5897d29,1,1008.0084770420605
644ba00e37d38a1cc5897dc7,5,985.9931276887087
644bae3237d38a1cc5898680,3,1015.9583833698182
644baecd37d38a1cc58986ec,2,984.7096172736569
644baf2237d38a1cc589875e,3,978.5850469214967
644bafe037d38a1cc58987f7,3,979.9702990880116
644bb5a937d38a1cc5898b97,7,941.6769908526331
644bb60437d38a1cc5898be9,3,989.798525904678
644bb77737d38a1cc5898d3e,1,1008.7447515577021
644bb8e137d38a1cc5898e27,1,992.5447147835414
644bb97a37d38a1cc5898ea3,1,1008.7153077771509
644bbf7737d38a1cc5899333,2,1000.6401965836097
644bc0c937d38a1cc5899438,1,992.5011476821173
644bc16137d38a1cc58994b8,1,992.6728786989572
644bc1d037d38a1cc5899501,1,1007.6403061054347
644bc25437d38a1cc5899538,2,1014.5888324489928
644bc2e637d38a1cc58995d3,2,1013.9403712398911
644bc3ea37d38a1cc58996d7,1,1006.8159901112771
644bc47237d38a1cc5899751,1,1006.6629478865173
644bc4f537d38a1cc5899791,1,992.8400769824865
644bc74837d38a1cc58999ee,2,1011.628832669874
644bc7f437d38a1cc5899a6c,1,1006.3725622546812
644bc82937d38a1cc5899a9b,1,1006.2324395067179
644bc89c37d38a1cc5899ad1,1,993.0027473006439
644bc8f437d38a1cc5899b31,1,993.1609130284412
644bc9b537d38a1cc5899c17,1,1006.0964912350413
644bca0437d38a1cc5899c70,1,993.3146137859327
644bca4037d38a1cc5899ca3,2,1010.9707970882547
644bcaf937d38a1cc5899cf5,1,1005.0251693219409
644bcb6937d38a1cc5899d5a,1,1004.9260004677277
644bcb9237d38a1cc5899d60,1,993.4639032212127
644bcb4f37d38a1cc5899d24,2,982.8484052871829
644bcc5137d38a1cc5899dc8,1,1004.8298523971026
644bccd637d38a1cc5899e2f,1,1004.7366238984328
644bcd8837d38a1cc5899e9e,1,1004.6462159065553
644bcdb737d38a1cc5899ed1,1,1004.558531690025
644bcf7737d38a1cc589a057,9,1019.3488959593288
644bcfe437d38a1cc589a0aa,1,1004.4734769956412
644bd00837d38a1cc589a0c7,1,988.3909601559219
644bd21637d38a1cc589a1d5,1,1004.6070428987479
644bd29537d38a1cc589a27e,3,977.0860898358992
644bd26a37d38a1cc589a25c,6,1029.1337177814437
644bd3b437d38a1cc589a38b,3,993.1363547429395
644bd6be37d38a1cc589a53e,7,1022.1213162875295
644bd8f137d38a1cc589a6c8,2,994.2611469380769
644bd91637d38a1cc589a6e6,2,984.7041879541847
644bd99b37d38a1cc589a71d,1,1006.0574022137516
644bda3037d38a1cc589a780,1,989.9267159725727
644bda2a37d38a1cc589a77e,8,1036.1704950323804
644bdbb837d38a1cc589a860,1,990.1446599986988
644bdbd837d38a1cc589a885,5,1010.1766747154643
644bdf8637d38a1cc589aa1e,2,1000.8638761662974
642a16296b5e994f52e36eb1,1,990.4087860411564
642a16ab6b5e994f52e36f07,1,990.6220114433255
642a17516b5e994f52e36fae,2,998.0809428053462
642a19186b5e994f52e370b4,1,1006.8757494723015
642a19f96b5e994f52e3715b,1,990.7210067174295
642a1a696b5e994f52e37174,1,990.9300452713247
642a1be36b5e994f52e37266,1,991.1358247255868
642a1c436b5e994f52e3728e,1,991.3380617380183
642a1ce56b5e994f52e372b6,1,991.5365130170686
642a1d646b5e994f52e37313,2,999.1070911396499
644be62437d38a1cc589ae9f,3,1010.961382008486
644c65cc37d38a1cc58a4db6,1,1008.9051004731366
644c793c37d38a1cc58a58ab,1,990.3607457027954
644c79b537d38a1cc58a58ef,1,1006.5745392322863
644c7a4637d38a1cc58a5917,1,1006.4284711202977
644c81c537d38a1cc58a5e0a,2,985.6600830990128
644c830c37d38a1cc58a5f0a,2,981.0049027041914
644c858f37d38a1cc58a60ae,1,992.7996212958811
644c8eb837d38a1cc58a663e,1,1006.7085301015962
644c8f3937d38a1cc58a66bd,1,990.5585721630797
644caaf237d38a1cc58a7b54,1,1008.7021334632548
644ce57137d38a1cc58aaf3e,3,1009.6092961202172
644ce95d37d38a1cc58ab2c4,2,1000.7953282353116
644ceae737d38a1cc58ab409,4,984.9440110709251
644ceba037d38a1cc58ab49e,7,1006.2989946854258
644cedf437d38a1cc58ab6e3,2,1001.0861143129682
644ceeef37d38a1cc58ab79f,2,984.5313624644673
644cf26d37d38a1cc58abaad,1,992.7314721019054
644cf80e37d38a1cc58abf13,2,1001.3876382205775
644cf8d137d38a1cc58abffc,5,1015.3490451139533
644d0b9137d38a1cc58ad031,3,992.2267978339041
644d0d5537d38a1cc58ad1d4,6,1029.6244006223365
644d0f9737d38a1cc58ad3a4,50,984.9427501635362
644d118437d38a1cc58ad553,12,1039.5280977506811
644d146d37d38a1cc58ad809,4,1015.2219874789296
644d13eb37d38a1cc58ad7a6,1,992.1779854575514
644d133337d38a1cc58ad6ef,7,1007.7608411626577
644d1c6937d38a1cc58adec6,1,991.1291726592344
644d1d2737d38a1cc58adfa1,13,960.1109402375263
644d1dd837d38a1cc58ae030,15,1008.7887470192672
644d27f037d38a1cc58ae902,9,1007.1967198364364
644d293437d38a1cc58aea72,7,1021.5763752204163
644d2a0d37d38a1cc58aeb50,9,1022.4816022877927
642a37386b5e994f52e383fa,9,1054.3346766283305
642a41ee6b5e994f52e38cb0,5,1012.7960136037965
644e137437d38a1cc58bc604,1,1008.5029066193664
644e2a4b37d38a1cc58bd291,2,1001.1966164795759
644e335437d38a1cc58bd845,5,1007.888053674788
644e3cf137d38a1cc58bde55,5,988.1203094141152
644e45fa37d38a1cc58be507,1,1004.436615677812
644e4f3c37d38a1cc58beb55,1,1004.3551944574033
644e4ec537d38a1cc58beb01,7,1037.7061646332004
644e5bb937d38a1cc58bf21a,2,1015.6791997009526
644e5fdc37d38a1cc58bf448,2,1014.9569595278239
644e613e37d38a1cc58bf55b,1,1004.2761835210945
644e621037d38a1cc58bf5d1,2,1014.859462141432
644e645137d38a1cc58bf6bd,3,988.1925379368278
644e430c37d38a1cc58be2c9,1,1008.0966923010666
644e64fb37d38a1cc58bf746,39,1095.2888735168822
644e654e37d38a1cc58bf78c,1,992.1821091761544
644e663837d38a1cc58bf830,3,990.4018217843906
644e692637d38a1cc58bfa24,2,1014.405734755653
644e69ef37d38a1cc58bfa82,1,992.3619070441156
644e6a7d37d38a1cc58bfacb,1,1008.5372181126255
644e6af337d38a1cc58bfb19,1,992.3412439185126
644e6b6a37d38a1cc58bfb3a,1,992.517078613987
644e6c7937d38a1cc58bfb98,5,1018.2464152533269
644e6cf537d38a1cc58bfc0e,1,992.6883944593186
644e6d2d37d38a1cc58bfc25,1,1008.8551771686823
644e6d7737d38a1cc58bfc39,1,992.6531023197821
644e6e3137d38a1cc58bfc92,1,1008.8208288792065
644e6efc37d38a1cc58bfd02,2,985.5753003396912
644e702537d38a1cc58bfde1,1,1008.9482823906861
644e70e437d38a1cc58bfe64,1,1008.7445586835902
644e75f337d38a1cc58c0074,2,985.4295938748612
644e764d37d38a1cc58c00eb,1,992.8773221797163
644e76b537d38a1cc58c0180,1,1009.0389694242328
644e770e37d38a1cc58c01c2,6,988.8567176042505
644e783d37d38a1cc58c02b1,1,993.0865677548962
644e79a037d38a1cc58c03b2,4,988.6720964787603
644e7a5737d38a1cc58c0442,2,987.2780293339051
644e7aee37d38a1cc58c04bb,3,997.4306672116887
644e7ba837d38a1cc58c052d,5,985.7262290577937
642a46466b5e994f52e38f3e,2,1012.2388352280831
642a4b476b5e994f52e39351,4,1007.1715487204774
642a4c0d6b5e994f52e39421,3,1005.2197529144147
642a4d116b5e994f52e3954e,18,1104.4983391464132
642a50306b5e994f52e39820,2,1021.6954375692221
642a591d6b5e994f52e39ea4,1,1000.2451702117556
642a5f436b5e994f52e3a2bc,6,996.9108855939422
642a805c6b5e994f52e3bb06,2,992.0
642a808c6b5e994f52e3bb37,7,1015.1141315455949
642a81e86b5e994f52e3bcb4,1,994.8479928365425
642a829c6b5e994f52e3bdcd,1,994.951036134521
642a82886b5e994f52e3bd7c,6,1035.829217777028
642a83146b5e994f52e3be2c,2,990.294482423641
642a83f16b5e994f52e3bf9d,3,976.5598314313582
642a871d6b5e994f52e3c2bb,1,989.4241066922781
642a87576b5e994f52e3c308,1,989.6444704872462
642a87656b5e994f52e3c30f,16,1022.9808804360284
642a87c66b5e994f52e3c39c,1,1005.8641057240454
642a88206b5e994f52e3c422,1,989.7392789734196
642a885c6b5e994f52e3c46c,1,989.9584389241973
642a888d6b5e994f52e3c4a2,2,1004.2808947857523
642a88c36b5e994f52e3c510,1,1006.0418805757081
642a899e6b5e994f52e3c649,1,998.18101487207
642a89c56b5e994f52e3c681,1,995.2398444242378
642a89cb6b5e994f52e3c684,1,998.1978278316661
642a8a106b5e994f52e3c6e8,1,998.2143514270701
642a8a596b5e994f52e3c726,4,1023.1141393459311
642997776b5e994f52e205b1,6,1006.2871304275911
642a8ad56b5e994f52e3c7b1,2,1023.6799628041812
642a8b346b5e994f52e3c823,2,995.0612299060043
642a8b826b5e994f52e3c8c3,11,968.091817785486
642a8d5d6b5e994f52e3cbfd,7,995.8755780253716
642a8deb6b5e994f52e3cd1f,12,991.4282388666253
642a8efc6b5e994f52e3ceed,5,1007.234397969276
642a8f146b5e994f52e3cf11,1,992.3725896977521
642a8f726b5e994f52e3cfc2,3,993.1020106034146
642a90a36b5e994f52e3d1bb,9,976.8241533638986
642a913f6b5e994f52e3d33a,20,1037.1223847004292
6427cc646b5e994f52e0093a,6,999.9999717061528
642a940d6b5e994f52e3d7f2,1,1013.3955860992531
642a946d6b5e994f52e3d88e,21,1024.852922905755
642a94ab6b5e994f52e3d92d,1,1013.2230456153025
642a94d86b5e994f52e3d9aa,1,1013.0439932066547
642a950a6b5e994f52e3da39,1,1012.8587436167664
642a95596b5e994f52e3da90,1,1012.6676673017058
642a96336b5e994f52e3dc5c,45,1043.071622582153
642a98036b5e994f52e3dfd2,2,1005.9794333684922
642a98876b5e994f52e3e0a3,6,1002.2979835453041
642a8e1b6b5e994f52e3cd80,17,941.0042804193868
642a991c6b5e994f52e3e16d,2,990.3807806035288
642a99ce6b5e994f52e3e299,2,990.742117835943
642a9c2f6b5e994f52e3e6a5,1,991.7215044091301
642a9d236b5e994f52e3e84f,1,1011.4570567636985
642a9d376b5e994f52e3e88a,2,999.4601457364466
642a9d606b5e994f52e3e8c4,8,997.7251009152087
642a9dae6b5e994f52e3e975,1,1007.9244440827464
642a9f9c6b5e994f52e3ecb4,1,991.7008294929545
642a9fe56b5e994f52e3ed6a,1,991.8917919767158
642aacb86b5e994f52e40114,6,975.7761202020598
642ab1106b5e994f52e4086c,201,715.8874956557746
642ab7af6b5e994f52e40faa,22,1045.0479291389825
642ab90b6b5e994f52e4114a,1,1014.455631336785
642ab94d6b5e994f52e4115b,2,996.6994842211234
642ab9656b5e994f52e4116b,4,985.8578335400708
642ab3c46b5e994f52e40c25,2,1024.626151180919
642abb546b5e994f52e413ca,4,1034.6283621158072
642abbf66b5e994f52e414c1,4,983.7755191434934
642abc636b5e994f52e41511,1,1005.4807526639261
642abd3a6b5e994f52e4163d,2,1010.517140745495
642abd5a6b5e994f52e4164b,2,996.8049571222585
642abfa56b5e994f52e418fa,10,994.0026174522031
642ac00a6b5e994f52e419b8,1,1005.1538872888693
642ac1646b5e994f52e41b5f,3,994.2903170444745
642ac2756b5e994f52e41c8b,38,1102.5704238523792
642ac35f6b5e994f52e41da0,4,1001.4426697190681
